name	stargazers_count	html_url
claude-code-agents-ui	300	https://github.com/Ngxba/claude-code-agents-ui
xiaoye-ai	231	https://github.com/capybara-zy/xiaoye-ai
free-video-downloader	142	https://github.com/liyupi/free-video-downloader
ChromiumManager	121	https://github.com/vtumi/ChromiumManager
ms-mail-fetcher	55	https://github.com/YuanQin99/ms-mail-fetcher
vh-claw	51	https://github.com/uxiaohan/vh-claw
SteamToolPlus	41	https://github.com/Jingluohi/SteamToolPlus
rocom.aoe.top	39	https://github.com/aoe-top/rocom.aoe.top
ease-ui	36	https://github.com/Momingyun/ease-ui
corebank-panel	34	https://github.com/danieldev23/corebank-panel
