name	stargazers_count	html_url
awesome-architecture	1337	https://github.com/study8677/awesome-architecture
three-scope-map-skill	126	https://github.com/songsummer920-dazzle/three-scope-map-skill
qssh	120	https://github.com/nanxiangxi/qssh
android-stream-desk	96	https://github.com/aniadev/android-stream-desk
animal-island-vue	78	https://github.com/guokaigdg/animal-island-vue
call_me_as_agent	55	https://github.com/huangdihd/call_me_as_agent
Lychee-OS-Demo	46	https://github.com/BIANEN/Lychee-OS-Demo
mergeos	41	https://github.com/mergeos-bounties/mergeos
ImgGroupX	32	https://github.com/atakhalo/ImgGroupX
webhomework2	30	https://github.com/D1385167/webhomework2
