name	stargazers_count	html_url
MiniMax-H3	6628	https://github.com/MiniMax-AI/MiniMax-H3
arc-task-gen	4119	https://github.com/pathwaycom/arc-task-gen
oil-motion	1960	https://github.com/oil-oil/oil-motion
MatrAIx-Persona-8B	1430	https://github.com/MatrAIx-ai/MatrAIx-Persona-8B
wp2shell-PoC	914	https://github.com/sowarma/wp2shell-PoC
grok-register-panel	821	https://github.com/lij768423-svg/grok-register-panel
vanity-eth	803	https://github.com/Leutenegger/vanity-eth
comfyui-minimax-h3-audio-T8	775	https://github.com/T8mars/comfyui-minimax-h3-audio-T8
Audio8_TTS	694	https://github.com/Audio8-AI/Audio8_TTS
ComfyUI-H3-Motion-Context	682	https://github.com/NikoDemon80/ComfyUI-H3-Motion-Context
